batch_size,max_epochs,learning_rate,neurons,dropout_rate,num_hidden_layers,activation,r2,training_seconds,actual_epochs,num_params,seed,replication,stage
15,15,0.0015448752188314966,27,0.1062182500874814,3,1.0,0.42202460209735726,0.6469559000106528,15,1729,212092,2,initial_shared
16,30,0.06468687185933762,36,0.00027983191803929923,1,0.5,0.9824398470076292,0.5637535999994725,30,289,212093,2,initial_shared
2,4,0.01112899146915552,6,0.08397454337733089,2,0.0,0.8897740528634683,0.6272905999794602,4,91,212094,2,initial_shared
69,9,0.009596603157265932,114,0.00023605446918626804,1,0.0,0.6034668957788756,0.3250227998942137,9,913,212095,2,initial_shared
71,1,0.00015087853237948795,50,0.01813163156789511,3,0.0,-0.5994709390807809,0.5148920000065118,1,5501,212096,2,initial_shared
6,107,0.008948782549569753,102,1.2926944989358386e-05,2,0.5,0.9926951211690632,3.0825637999223545,107,11323,212097,2,initial_shared
20,4,0.00034013628580381014,5,0.022028424953737535,1,0.5,-0.48473852629433867,0.32367499999236315,4,41,212098,2,initial_shared
53,329,0.05131566367707617,5,9.782252044308927e-05,3,0.0,0.9968094007754579,1.714401200064458,329,101,212099,2,initial_shared
5,2,0.0037382202334969535,43,0.00047519523309366756,3,0.0,0.8967348814500625,0.5233327999012545,2,4129,212100,2,initial_shared
49,162,0.0015734808073999196,119,0.0002715852880825824,1,0.5,0.7287260839876624,0.9883181999903172,162,953,212101,2,initial_shared
62,394,0.00018810603935978334,79,0.00013811361886889586,3,0.0,0.96159303886465,2.191761300084181,394,13273,212102,2,initial_shared
16,131,0.0016236342609042141,403,0.000523472693042138,3,0.5,0.9919857697451444,5.148472400032915,131,328849,212103,2,initial_shared
9,15,0.06291315366103835,4,6.947161394781403e-05,3,1.0,0.960855982158848,0.7002513000043109,15,73,212104,2,initial_shared
10,196,0.0012862542133669156,208,0.22078124449486303,1,0.0,0.9896398870402491,3.1916983999544755,196,1665,212105,2,initial_shared
11,7,0.00020623901604709685,21,0.0016377152759742973,1,1.0,-0.5421811758161776,0.38322870002593845,7,169,212106,2,initial_shared
75,72,0.02474567808000133,30,0.03056430586171964,1,1.0,0.9790480371526641,0.49883410008624196,72,241,212107,2,initial_shared
14,266,0.005780810503336401,85,0.004169350909774459,2,0.0,0.9948915881432138,3.6986131999874488,266,7991,212108,2,initial_shared
2,3,0.00835124217617297,11,0.0473666847638966,2,0.5,0.44802465668495195,0.5525249000638723,3,221,212109,2,initial_shared
39,5,5.877372970421399e-05,12,0.008043701913309841,2,1.0,-0.5665549488204638,0.3928677999647334,5,253,212110,2,initial_shared
9,9,0.000207641364084837,106,0.0005445102562824696,1,0.0,-0.449939624473761,0.43830469995737076,9,849,212111,2,initial_shared
2,31,0.009339525403115254,4,4.621575542172931e-05,2,0.0,0.9880610904609288,2.3355101998895407,31,53,212112,2,initial_shared
2,45,2.816424462560685e-05,60,2.807902890338559e-05,3,0.5,-0.11142999486276928,3.8264717999845743,45,7801,212113,2,initial_shared
3,32,0.03130083645969657,16,0.22459408272622225,1,0.0,0.9514935796901217,1.6649893999565393,32,129,212114,2,initial_shared
48,3,2.8305778040477115e-05,156,0.0010859696759541529,3,1.0,-0.5552544942833215,0.5941331000067294,3,50233,212115,2,initial_shared
6,32,0.0005300470127169313,71,0.002945771986054288,2,1.0,0.6708354661072752,1.4057969000423327,32,5681,212116,2,initial_shared
2,17,0.00019027415843833175,77,0.007948302202147883,1,1.0,0.3630260165562692,1.3521773000247777,17,617,212117,2,initial_shared
27,1,0.002678516202925351,165,0.0014538322364583411,1,0.5,-0.2724804633780402,0.28316579991951585,1,1321,212118,2,initial_shared
1,3,0.001893437500994697,9,0.09745417685202605,1,1.0,0.06607926151149435,0.6318223999114707,3,73,212119,2,initial_shared
74,5,0.0011619415256100302,7,0.010473109041534923,1,0.5,-0.49889639682790454,0.29878469998948276,5,57,212120,2,initial_shared
3,2,0.02001153065799463,113,0.13584998021074035,3,1.0,0.7464479675660087,0.51749270001892,2,26669,212121,2,initial_shared
1,34,0.0002775253157202106,31,1.5345585090940954e-05,2,0.5,0.5147369531814561,4.775994300027378,34,1241,212122,2,initial_shared
1,368,0.049495558272281276,412,0.009904413533983676,3,0.5,-0.008001711350528629,170.79144940001424,368,343609,212123,2,initial_shared
13,3,1.0875344040623988e-05,74,0.003347063009041271,2,1.0,-0.562778339303178,0.4022541999584064,3,6143,212124,2,initial_shared
6,10,0.001087521878014474,3,0.021257102843007795,2,0.5,-0.5787720857862779,0.5775176999159157,10,37,212125,2,initial_shared
94,1,0.00014955247704453593,407,0.027870551875182958,2,0.5,-0.4108544600092625,0.3565685000503436,1,169313,212126,2,initial_shared
21,342,0.00223609629681251,73,0.0007206583798063037,3,0.5,0.9925076798746005,4.062023899983615,342,11389,222027,2,guided_extension
2,334,0.0010796511210826342,47,1.8388608285079954e-05,2,0.5,0.9969776381555852,26.3913708999753,334,2633,222028,2,guided_extension
127,251,0.006326168111399584,16,2.5476605123798083e-05,2,0.0,0.9891747711167479,0.9685600000666454,251,401,222029,2,guided_extension
31,248,0.03851807284996803,66,2.3746951200365502e-05,3,0.5,0.9939910338039989,2.566498599946499,248,9373,222030,2,guided_extension
16,118,0.04386522419394072,23,0.00043951238848722435,2,0.5,0.9962395443523819,1.8283661000896245,118,737,222031,2,guided_extension
2,125,0.0011056854031641157,27,0.0004723190853814148,3,0.0,0.9878885073579847,10.88585860002786,125,1729,222032,2,guided_extension
10,120,0.002602201255247282,88,0.0018221675461987674,2,0.5,0.9927514821222482,2.782021600054577,120,8537,222033,2,guided_extension
1,152,0.09490523526689815,6,5.312870385161915e-05,3,0.0,0.5239128283706932,23.57878310000524,152,133,222034,2,guided_extension
6,138,0.00909822853651432,30,8.349028099831227e-05,3,0.0,0.987562850296329,4.329711199970916,138,2101,222035,2,guided_extension
16,232,0.003488640203269101,8,2.9019221804645832e-05,2,0.5,0.9900993195875502,3.0981296999379992,232,137,222036,2,guided_extension
7,207,0.0193136071556088,7,0.00018669685942781012,2,0.0,0.9905226199208274,5.2376792000140995,207,113,222037,2,guided_extension
63,77,0.0016704275792270638,13,0.00027437875555312195,2,0.5,-0.002417127322509094,0.6653139999834821,77,287,222038,2,guided_extension
12,76,0.008488831651270777,90,5.463847830923488e-05,2,0.5,0.9914125754341558,1.587720699957572,76,8911,222039,2,guided_extension
86,207,0.001575540937702587,14,0.00046113195715563507,3,0.5,-0.009291762315758456,1.0898641999810934,207,533,222040,2,guided_extension
2,276,0.006415438100306411,17,0.000740391118210747,3,0.5,0.9889412485317232,21.97525959997438,276,749,222041,2,guided_extension
196,319,0.0032129872768283142,4,0.00011435555889357252,2,0.5,0.28323723348649554,1.0346228000707924,319,53,222042,2,guided_extension
72,162,0.0020237312359553624,28,0.00046067810925958137,3,0.0,0.9770185141811635,1.1280136000132188,162,1849,222043,2,guided_extension
19,72,0.061151099560604265,15,0.0009811670484325078,2,0.5,0.9860821276063969,1.067499199998565,72,361,222044,2,guided_extension
3,269,0.0025761523190380923,101,0.00023707952385119407,3,0.0,0.9965727334580626,16.416127900010906,269,21413,222045,2,guided_extension
187,111,0.019362080860851016,6,0.00016855489151876643,2,0.5,0.5538475047260816,0.5993664000416175,111,91,222046,2,guided_extension
72,1,0.003688442968938655,522,0.036103163991558086,2,1.0,0.19630442587155938,0.3892533000325784,1,277183,232027,2,broad_extension
8,4,0.004069614732349879,61,0.013162456839439446,3,0.5,-0.007209656669692421,0.5871643999125808,4,8053,232028,2,broad_extension
77,327,0.004103423956937049,152,0.0019792478674965706,2,0.5,0.9919517586881751,2.063178600044921,327,24473,232029,2,broad_extension
50,2,0.03466995542950373,47,0.00030603703620989906,2,1.0,0.12318855214437752,0.38796319998800755,2,2633,232030,2,broad_extension
43,54,3.9304396315567944e-05,9,0.0005612083222791392,3,0.5,-0.4571923802480897,0.7403165999567136,54,253,232031,2,broad_extension
63,8,0.047639276810983754,493,3.696925690737992e-05,3,0.5,-0.00041658477251149684,0.6294157999800518,8,491029,232032,2,broad_extension
54,118,1.924851938288257e-05,12,0.14578430722149427,1,0.5,-0.6679410592008652,0.75903240009211,118,97,232033,2,broad_extension
12,128,0.0004663246538751148,31,0.00013854857261141128,2,0.0,0.9232281182171435,2.216200100025162,128,1241,232034,2,broad_extension
5,46,1.8243289247571913e-05,9,0.10191228356875359,2,1.0,-0.5756763431890646,1.8027599999913946,46,163,232035,2,broad_extension
44,11,0.0024550988843010484,33,0.00015250322391821192,1,0.0,-0.19163900950475732,0.3625023999484256,11,265,232036,2,broad_extension
48,5,0.010520382158473405,32,0.011098344942158831,1,0.0,0.07799587525317997,0.32630840002093464,5,257,232037,2,broad_extension
17,8,0.002110525787401004,231,2.0031315867612335e-05,2,0.0,0.8937608408458046,0.5193688999861479,8,55441,232038,2,broad_extension
3,5,0.050978524065997115,306,1.8137211628578305e-05,3,0.0,0.27105448581568625,0.8974595000036061,5,190333,232039,2,broad_extension
1,8,0.0010384083065671159,133,0.04368654627671293,2,1.0,0.9344795767293056,1.6009459000779316,8,18887,232040,2,broad_extension
4,4,2.089983118281061e-05,10,0.018655584986738638,3,1.0,-0.5648668955613307,0.6633036000421271,4,301,232041,2,broad_extension
144,29,0.02717339146262648,149,5.467488018781029e-05,1,1.0,0.6212484413225047,0.38374299998395145,29,1193,232042,2,broad_extension
8,204,0.05685559617468822,5,0.0022974435586552364,2,1.0,0.9658592417570233,4.504815199994482,204,71,232043,2,broad_extension
51,265,0.004906536180428429,7,0.011837408152122185,3,0.0,0.9867134114825432,1.56963879999239,265,169,232044,2,broad_extension
41,3,3.153129469892256e-05,80,0.004310092291354791,2,1.0,-0.5264854146180531,0.36992779991123825,3,7121,232045,2,broad_extension
17,120,0.04131650286268533,4,0.00848442490914779,2,0.0,0.9831579262786989,1.5482673000078648,120,53,232046,2,broad_extension
7,13,0.0030616294634396883,4,0.00010283300208658553,1,0.0,0.2925590276047859,1.622593400068581,13,33,312027,3,initial_shared
114,15,0.0005908088196717244,96,0.022210185125166537,1,0.5,-0.6241715308109133,0.5314893999602646,15,769,312028,3,initial_shared
2,68,4.003769423956303e-05,19,2.866435997078563e-05,3,0.0,0.24494984524249241,5.73067550000269,68,913,312029,3,initial_shared
18,193,1.0581591368680246e-05,140,0.0023336770394308433,1,1.0,-0.654142375828491,2.2875044000102207,193,1121,312030,3,initial_shared
78,24,0.045753449305975746,24,0.17866591505445936,2,0.5,0.5753523175308498,0.5080621000379324,24,793,312031,3,initial_shared
18,12,0.0013211513752476702,16,0.042593594575676706,2,0.5,-0.6253578656932319,0.5290654000127688,12,401,312032,3,initial_shared
105,156,6.886855492734301e-05,272,0.019680837929763516,2,0.0,0.4375466017348283,1.2901269999565557,156,76433,312033,3,initial_shared
5,65,0.001984600174543786,3,0.0009702812419381988,3,0.5,0.05409252671534781,2.6124053000239655,65,49,312034,3,initial_shared
3,1,0.002291873443954706,91,0.001960045676548603,1,1.0,-0.37211088584066343,0.3466011000564322,1,729,312035,3,initial_shared
103,17,0.007713896651063562,195,0.00032081043984499873,1,1.0,0.5800249125615081,0.3756689000874758,17,1561,312036,3,initial_shared
161,27,0.00020449130545266338,48,0.00033785667409886097,1,0.5,-0.7124737390380638,0.37481289997231215,27,385,312037,3,initial_shared
48,3,0.0009566955151702351,4,0.19712326374125705,1,0.0,-0.9113327848571982,0.31973290001042187,3,33,312038,3,initial_shared
89,38,0.0011623510942940572,64,0.4811759317689277,2,1.0,0.25222890108753104,0.5399616999784485,38,4673,312039,3,initial_shared
2,12,0.018876519312482604,44,8.947880723956541e-05,1,0.0,0.9763870213381552,1.135957800084725,12,353,312040,3,initial_shared
2,81,0.0005156265224711443,38,0.0011108380925273183,1,0.5,0.7202009564450008,5.866037900093943,81,305,312041,3,initial_shared
7,52,0.035111558528595224,90,0.00014369519614895938,1,0.5,0.9967796206381178,1.9389672999968752,52,721,312042,3,initial_shared
6,18,0.00012079509029362598,43,0.17200612839317253,2,0.5,-0.40706374383483435,0.8367602999787778,18,2237,312043,3,initial_shared
3,3,3.258913239091007e-05,4,0.010476202884153641,3,0.5,-0.653578878617818,0.6374270999804139,3,73,312044,3,initial_shared
13,272,0.0007516895182904773,21,1.8919958880989072e-05,1,0.0,0.9019554340862869,3.893114099977538,272,169,312045,3,initial_shared
54,13,0.007761122061212639,111,9.024919664716936e-05,1,0.0,0.71618866015565,0.40116350003518164,13,889,312046,3,initial_shared
19,3,0.0011642272141950203,29,0.2715367256240094,2,0.0,-0.7568513522160856,0.43306219996884465,3,1103,312047,3,initial_shared
23,247,0.00027696344346264386,269,0.011257962738700287,3,1.0,0.99420100451559,4.796669200062752,247,147413,312048,3,initial_shared
250,4,0.008108587299318841,216,0.3342190163037044,2,1.0,0.25999209680040225,0.3927813000045717,4,48601,312049,3,initial_shared
3,2,4.1520338180073574e-05,276,0.000289381030223436,3,0.0,-0.6232774779702712,0.5984145000111312,2,155113,312050,3,initial_shared
6,16,5.602947929334101e-05,19,1.2329940877398436e-05,2,0.0,-0.7420265919838713,0.7717477000551298,16,533,312051,3,initial_shared
13,211,0.0001525690477117068,159,0.1817866722232225,3,0.5,0.6145145467592669,4.598689800011925,211,52153,312052,3,initial_shared
4,1,0.04553033280369649,19,0.184083667197509,3,0.5,-0.11786932501360003,0.5726599999470636,1,913,312053,3,initial_shared
1,356,0.0030367836707348474,8,0.0030990596951755026,2,0.5,0.996843641079652,51.540278600063175,356,137,312054,3,initial_shared
25,56,3.271428321612668e-05,369,0.0001485494151840645,1,1.0,-0.6614441374838833,0.781647099996917,56,2953,312055,3,initial_shared
43,5,0.001170885617947993,582,0.0007460923093972154,2,1.0,0.514240508239378,0.4801689999876544,5,343963,312056,3,initial_shared
3,137,0.0017378635530520621,18,0.0018695400969175064,2,0.5,0.9948422286017504,6.930684700026177,137,487,312057,3,initial_shared
4,3,0.0002219370171033266,265,2.032816568764888e-05,3,1.0,0.34467254977544126,0.6731415000976995,3,143101,312058,3,initial_shared
29,2,0.012488671223958758,24,0.00024048290507992592,1,1.0,-0.39751321025433795,0.31897949997801334,2,193,312059,3,initial_shared
8,48,0.0009723698347737365,56,3.963293579212168e-05,1,1.0,0.532085158026067,1.202103800023906,48,449,312060,3,initial_shared
1,3,0.0011891524678103935,14,0.01908179047858201,1,0.0,-0.3772780140774308,0.7022241000086069,3,113,312061,3,initial_shared
56,76,0.0002306023484221079,121,0.1897067483434183,2,0.0,0.6486661465491457,0.8007155999075621,76,15731,312062,3,initial_shared
4,4,8.371861713822492e-05,25,1.6378563371650293e-05,2,0.0,-0.7932457523879186,0.5553138999966905,4,851,312063,3,initial_shared
75,23,0.029839741472574604,165,0.006560489385022149,2,1.0,0.9706116735286798,0.5712653000373393,23,28711,312064,3,initial_shared
20,57,0.06214569244290284,6,0.010146906978750692,2,0.0,0.9910910779420544,0.878127200063318,57,91,312065,3,initial_shared
19,2,0.0006620215297724168,75,1.0986318518630582e-05,1,0.5,-0.7494148323301784,0.31720879999920726,2,601,312066,3,initial_shared
4,68,0.010658712952282906,5,0.204516865678332,1,0.5,0.9682050208070907,2.7655628999928012,68,41,312067,3,initial_shared
3,290,0.020564639750473467,16,0.003609386412877739,2,0.0,0.9846137655207284,13.799892600043677,290,401,312068,3,initial_shared
13,4,0.03883796414899313,10,2.256332767270701e-05,2,1.0,0.5633400223114604,0.4436453999951482,4,191,312069,3,initial_shared
22,11,0.00019516027430702338,12,0.029923312032807563,3,0.0,-0.74238619334944,0.565012100036256,11,409,312070,3,initial_shared
3,28,0.0005271847861603344,44,0.07606482414822383,3,0.0,0.9446419928149244,1.9324637999525294,28,4313,312071,3,initial_shared
3,1,0.00018698445555147866,461,0.0003194056128382226,1,0.0,-0.7487212007564048,0.339947999920696,1,3689,312072,3,initial_shared
178,280,0.00041821526657741877,103,0.00224680534778206,2,0.0,0.9063399957791448,1.192752999952063,280,11537,312073,3,initial_shared
2,370,0.01920030616186892,23,0.2536128711258108,2,0.0,0.941134909758127,27.59494880004786,370,737,312074,3,initial_shared
46,4,0.0022323797220857524,18,0.12249611365172726,3,0.5,-0.6320837993448372,0.49650659994222224,4,829,312075,3,initial_shared
97,4,0.0006614352884524229,9,0.6545175606997805,1,0.5,-0.7231027193851229,0.304287200095132,4,73,312076,3,initial_shared
54,3,0.0001483722922312428,266,1.6132161441100435e-05,1,1.0,-0.7794920712966076,0.31436229997780174,3,2129,312077,3,initial_shared
13,1,1.9004250736503384e-05,11,0.1020638289072493,3,1.0,-0.7831338085323982,0.4741459999931976,1,353,312078,3,initial_shared
49,6,0.0003043512640024676,71,0.25971262001982237,3,1.0,-0.6522176292490982,0.5046148999826983,6,10793,312079,3,initial_shared
9,4,0.00024739281534468525,21,0.07053547479297706,3,0.0,-0.7761450233926843,0.547037500073202,4,1093,312080,3,initial_shared
48,59,0.0011889749189261615,135,1.7480315239393954e-05,2,0.5,0.5322534673545294,0.7482576000038534,59,19441,312081,3,initial_shared
2,287,0.00020639749798846447,385,0.1053790571030795,3,1.0,0.9937963562481337,63.40486370003782,287,300301,312082,3,initial_shared
117,32,0.0015602728459245877,5,0.16320656560182553,1,0.0,-0.6642189940036503,0.3826918000122532,32,41,312083,3,initial_shared
47,4,0.0009506147743269754,89,0.3702070170132884,3,0.0,-0.5263572734600257,0.4781375000020489,4,16733,312084,3,initial_shared
7,73,0.00338093390932081,4,0.006078808920694792,3,1.0,0.7154103240181626,2.0886613000184298,73,73,312085,3,initial_shared
28,26,0.002517747353687906,13,0.00026116130956309677,1,0.5,-0.2668142514139631,0.4633320999564603,26,105,312086,3,initial_shared
139,2,0.00011619221796387956,3,0.002479126808056247,1,1.0,-0.776547119362301,0.28677130001597106,2,25,312087,3,initial_shared
30,36,0.00013981031042632454,23,0.22465774893460705,2,1.0,-0.7150968551113326,0.6130996000720188,36,737,312088,3,initial_shared
9,11,0.002083178431051978,115,0.012311590097721235,2,1.0,0.4928122700960116,0.5996300999540836,11,14261,312089,3,initial_shared
3,3,1.126857614970676e-05,9,0.09545917670688196,2,0.0,-0.8538001308141596,0.5091617000289261,3,163,312090,3,initial_shared
3,57,0.026809034308489726,11,0.0005814051016056488,2,0.5,0.9947228582882478,3.771718499949202,57,221,312091,3,initial_shared
89,54,0.0003743716801227216,373,7.384459713131993e-05,3,0.5,-0.10170082443176032,1.057717000017874,54,281989,312092,3,initial_shared
11,6,0.00024119734183688222,274,0.0011829038797000284,2,0.0,0.16377180994937768,0.5312716999324039,6,77543,312093,3,initial_shared
2,11,0.0036069743462011617,93,0.0023467095293970746,3,0.0,0.9571116317441407,1.3434563999762759,11,18229,312094,3,initial_shared
8,62,5.9121548068575636e-05,76,0.4453536418826765,3,0.0,0.4212624717856637,1.9117214999860153,62,12313,312095,3,initial_shared
159,6,0.027021339835310982,14,0.09206795682623042,3,0.0,0.40208703953164615,0.45118420000653714,6,533,312096,3,initial_shared
26,139,0.022093945980261584,375,0.0011586414017248751,1,0.0,0.9982094301032671,1.436575899948366,139,3001,312097,3,initial_shared
